,0,1,2
0,0.13524590163934413,0.8,0.3728813559322034
1,0.13524590163934413,0.1875,0.17584745762711862
2,0.598360655737705,0.1875,0.17584745762711862
3,0.13524590163934413,0.1875,0.17584745762711862
4,0.598360655737705,0.1875,0.17584745762711862
5,0.13524590163934413,0.1875,0.17584745762711862
6,0.598360655737705,0.1875,0.17584745762711862
7,0.0,1.0,0.021186440677966045
8,0.13524590163934413,0.1875,0.17584745762711862
9,0.598360655737705,0.1875,0.17584745762711862
10,0.13524590163934413,0.1875,0.17584745762711862
11,0.598360655737705,0.1875,0.17584745762711862
12,0.13524590163934413,0.1875,0.17584745762711862
13,0.598360655737705,0.1875,0.17584745762711862
14,0.13524590163934413,0.1875,0.17584745762711862
15,0.598360655737705,0.1875,0.17584745762711862
16,0.13524590163934413,0.25,0.17584745762711862
17,0.13524590163934413,0.25,0.17584745762711862
18,0.0,1.0,0.021186440677966045
19,0.13524590163934413,1.0,0.5889830508474577
20,0.13524590163934413,0.25,0.17584745762711862
21,0.0,1.0,0.021186440677966045
22,0.8565573770491803,0.15000000000000002,0.5190677966101694
23,0.8565573770491803,0.15000000000000002,0.5423728813559322
24,0.8565573770491803,0.15000000000000002,0.5699152542372882
25,0.8565573770491803,0.15000000000000002,0.5444915254237287
26,0.8565573770491803,0.15000000000000002,0.5444915254237287
27,0.8565573770491803,0.15000000000000002,0.5487288135593221
28,1.0,0.7,0.6165254237288135
29,1.0,0.15000000000000002,0.6165254237288135
30,1.0,0.15000000000000002,0.6165254237288135
31,1.0,0.7,0.6165254237288135
32,1.0,0.15000000000000002,0.6165254237288135
33,1.0,0.7,0.6165254237288135
34,1.0,0.15000000000000002,0.6165254237288135
35,1.0,0.7,0.6165254237288135
36,0.8565573770491803,0.15000000000000002,0.6228813559322034
37,0.8565573770491803,0.15000000000000002,0.5635593220338982
38,0.8565573770491803,0.15000000000000002,0.6398305084745762
39,1.0,0.15000000000000002,0.6165254237288135
40,1.0,0.15000000000000002,0.6165254237288135
41,1.0,0.7,0.6165254237288135
42,1.0,0.15000000000000002,0.6165254237288135
43,1.0,0.7,0.6165254237288135
44,1.0,0.15000000000000002,0.6165254237288135
45,1.0,0.7,0.6165254237288135
46,1.0,0.15000000000000002,0.6165254237288135
47,1.0,0.7,0.6165254237288135
48,0.5,0.7,0.6165254237288135
49,0.8565573770491803,0.15000000000000002,0.5889830508474577
50,0.8565573770491803,0.15000000000000002,0.5699152542372882
51,0.0,1.0,0.021186440677966045
52,0.13524590163934413,0.25,0.17584745762711862
53,0.13524590163934413,1.0,0.5889830508474577
54,0.13524590163934413,0.25,0.17584745762711862
55,0.13524590163934413,1.0,0.5889830508474577
56,0.0,1.0,0.021186440677966045
57,0.13524590163934413,1.0,0.5889830508474577
58,0.13524590163934413,1.0,0.5889830508474577
59,0.13524590163934413,1.0,0.5889830508474577
60,0.13524590163934413,1.0,0.5889830508474577
61,0.0,0.7625000000000002,0.0
62,0.13524590163934413,0.25,0.17584745762711862
63,0.13524590163934413,0.25,0.17584745762711862
64,0.13524590163934413,1.0,0.5889830508474577
65,0.0,1.0,0.021186440677966045
66,0.5,0.7,0.6165254237288135
67,0.5,0.7,0.6165254237288135
68,0.5,0.7,0.6165254237288135
69,0.5,0.7,0.6165254237288135
70,1.0,0.15000000000000002,0.6165254237288135
71,1.0,0.7,0.6165254237288135
72,1.0,0.7,0.7966101694915254
73,1.0,0.7,0.7966101694915254
74,1.0,0.7,0.7966101694915254
75,1.0,0.7,0.7966101694915254
76,1.0,0.7,0.7966101694915254
77,1.0,0.7,0.7966101694915254
78,1.0,0.7,0.7966101694915254
79,1.0,0.7,0.7966101694915254
80,1.0,0.7,0.7966101694915254
81,0.6147540983606556,0.1875,0.8029661016949153
82,0.6147540983606556,0.1875,0.8029661016949153
83,0.6147540983606556,0.1875,0.8029661016949153
84,0.6147540983606556,0.1875,0.8029661016949153
85,0.6147540983606556,0.1875,0.8029661016949153
86,0.6147540983606556,0.1875,0.8029661016949153
87,0.6147540983606556,0.1875,0.8029661016949153
88,0.6147540983606556,0.1875,0.8029661016949153
89,0.6147540983606556,0.1875,0.8029661016949153
90,0.6147540983606556,0.1875,0.8029661016949153
91,0.6147540983606556,0.1875,0.8029661016949153
92,0.6147540983606556,0.1875,0.8029661016949153
93,0.6147540983606556,0.1875,0.8029661016949153
94,0.6147540983606556,0.1875,0.8029661016949153
95,0.6147540983606556,0.1875,0.8029661016949153
96,0.6147540983606556,0.1875,0.8029661016949153
97,0.6147540983606556,0.1875,0.8029661016949153
98,0.6147540983606556,0.1875,0.8029661016949153
99,0.6147540983606556,0.1875,0.8029661016949153
100,0.6147540983606556,0.1875,0.8029661016949153
101,0.6147540983606556,0.1875,0.8029661016949153
102,1.0,0.7,0.7966101694915254
103,0.8565573770491803,0.825,0.6059322033898306
104,1.0,0.825,0.6059322033898306
105,1.0,0.375,0.8050847457627118
106,1.0,0.375,0.8050847457627118
107,1.0,0.375,0.8050847457627118
108,1.0,0.375,0.8050847457627118
109,1.0,0.375,0.8050847457627118
110,1.0,0.375,0.8050847457627118
111,1.0,0.375,0.8050847457627118
112,1.0,0.375,0.8050847457627118
113,1.0,0.375,0.8050847457627118
114,1.0,0.375,0.8050847457627118
115,1.0,0.375,0.8050847457627118
116,1.0,0.375,0.8050847457627118
117,0.39754098360655754,0.7125,0.3220338983050848
118,0.8565573770491803,0.4624999999999999,0.8029661016949153
119,0.8565573770491803,0.6000000000000001,0.6483050847457626
120,0.2991803278688523,0.6000000000000001,0.6483050847457626
121,1.0,0.825,0.6059322033898306
122,0.8565573770491803,0.825,0.6059322033898306
123,0.8565573770491803,0.75,0.385593220338983
124,1.0,0.30374999999999996,0.8516949152542374
125,1.0,0.30374999999999996,0.8389830508474577
126,1.0,0.375,0.8029661016949153
127,1.0,0.375,0.8029661016949153
128,1.0,0.7,0.7966101694915254
129,1.0,0.7,0.7966101694915254
130,1.0,0.7,0.7966101694915254
131,1.0,0.7,0.7966101694915254
132,1.0,0.7,0.7966101694915254
133,1.0,0.7,0.7966101694915254
134,1.0,0.7,0.7966101694915254
135,1.0,0.7,0.7966101694915254
136,1.0,0.7,0.7966101694915254
137,1.0,0.7,0.7966101694915254
138,1.0,0.7,0.7966101694915254
139,1.0,0.7,0.7966101694915254
140,1.0,0.7,0.7966101694915254
141,1.0,0.7,0.7966101694915254
142,0.39754098360655754,0.7125,0.3220338983050848
143,0.39754098360655754,0.7125,0.3220338983050848
144,0.39754098360655754,0.7125,0.3220338983050848
145,0.5,0.9375,0.3305084745762712
146,0.598360655737705,0.8125,0.5317796610169491
147,0.459016393442623,0.8125,0.5317796610169491
148,1.0,0.675,0.5529661016949153
149,0.8565573770491803,0.6000000000000001,0.6165254237288135
150,0.8565573770491803,0.6875,0.6461864406779662
151,0.0,0.8125,0.5402542372881355
152,0.290983606557377,0.8125,0.5402542372881355
153,0.26229508196721296,0.8125,0.5402542372881355
154,0.3278688524590163,0.8125,0.5402542372881355
155,0.459016393442623,0.8125,0.5402542372881355
156,1.0,0.8125,0.5402542372881355
157,0.598360655737705,0.8125,0.5402542372881355
158,0.0,0.8125,0.5402542372881355
159,0.290983606557377,0.8125,0.5402542372881355
160,0.26229508196721296,0.8125,0.5402542372881355
161,0.3278688524590163,0.8125,0.5402542372881355
162,0.459016393442623,0.8125,0.5402542372881355
163,1.0,0.8125,0.5402542372881355
164,0.598360655737705,0.8125,0.5402542372881355
165,0.0,0.8125,0.5402542372881355
166,0.290983606557377,0.8125,0.5402542372881355
167,0.26229508196721296,0.8125,0.5402542372881355
168,0.3278688524590163,0.8125,0.5402542372881355
169,0.459016393442623,0.8125,0.5402542372881355
170,1.0,0.8125,0.5402542372881355
171,0.598360655737705,0.8125,0.5402542372881355
172,0.0,0.8125,0.5402542372881355
173,0.290983606557377,0.8125,0.5402542372881355
174,0.26229508196721296,0.8125,0.5402542372881355
175,0.3278688524590163,0.8125,0.5402542372881355
176,0.459016393442623,0.8125,0.5402542372881355
177,1.0,0.8125,0.5402542372881355
178,0.598360655737705,0.8125,0.5402542372881355
179,0.0,0.8125,0.5402542372881355
180,0.290983606557377,0.8125,0.5402542372881355
181,0.26229508196721296,0.8125,0.5402542372881355
182,0.3278688524590163,0.8125,0.5402542372881355
183,0.459016393442623,0.8125,0.5402542372881355
184,1.0,0.8125,0.5402542372881355
185,0.598360655737705,0.8125,0.5402542372881355
186,0.8565573770491803,0.825,0.5889830508474577
187,0.0,0.825,0.5889830508474577
188,0.8565573770491803,0.825,0.5889830508474577
189,0.0,0.825,0.5889830508474577
190,0.8565573770491803,0.825,0.5889830508474577
191,0.0,0.825,0.5889830508474577
192,0.8565573770491803,0.825,0.5889830508474577
193,0.0,0.825,0.5889830508474577
194,0.8565573770491803,0.825,0.5889830508474577
195,0.0,0.825,0.5889830508474577
196,0.8565573770491803,0.825,0.5889830508474577
197,0.0,0.825,0.5889830508474577
198,0.8565573770491803,0.825,0.5889830508474577
199,0.0,0.825,0.5889830508474577
200,0.8565573770491803,0.825,0.5889830508474577
201,0.0,0.825,0.5889830508474577
202,1.0,0.675,0.5529661016949153
203,0.26229508196721296,0.4125000000000001,0.9046610169491526
204,1.0,0.38749999999999996,0.5423728813559322
205,0.5778688524590165,0.5875,0.8813559322033898
206,0.5778688524590165,0.4,0.5423728813559322
207,0.5778688524590165,0.4,0.5423728813559322
208,0.5,0.45000000000000007,0.8813559322033898
209,0.5778688524590165,0.4,0.5211864406779662
210,0.5778688524590165,0.4,0.5211864406779662
211,0.5778688524590165,0.4,0.5211864406779662
212,0.5778688524590165,0.4,0.5211864406779662
213,0.5778688524590165,0.4,0.5211864406779662
214,0.5778688524590165,0.4,0.5211864406779662
215,0.5778688524590165,0.4,0.5211864406779662
216,0.39754098360655754,0.4624999999999999,0.8072033898305085
217,0.5,0.45000000000000007,0.9999999999999999
218,0.26229508196721296,0.4125000000000001,0.5699152542372882
219,0.26229508196721296,0.4125000000000001,0.733050847457627
220,0.5,0.45000000000000007,0.8834745762711865
221,0.8565573770491803,0.6000000000000001,0.5889830508474577
222,0.8565573770491803,0.6000000000000001,0.5889830508474577
223,1.0,0.375,0.8177966101694915
224,0.8565573770491803,0.375,0.8813559322033898
225,0.8565573770491803,0.375,0.8813559322033898
226,0.8565573770491803,0.375,0.8813559322033898
227,0.5,0.5625,0.8601694915254238
228,0.5,0.45000000000000007,0.8813559322033898
229,0.5,0.45000000000000007,0.8813559322033898
230,0.5,0.45000000000000007,0.8813559322033898
231,0.5778688524590165,0.5875,0.8813559322033898
232,0.5778688524590165,0.5875,0.8813559322033898
233,0.5778688524590165,0.5875,0.8813559322033898
234,0.26229508196721296,0.4125000000000001,0.8241525423728814
235,0.26229508196721296,0.4125000000000001,0.8241525423728814
236,0.39754098360655754,0.5,0.5466101694915254
237,0.598360655737705,0.5,0.5466101694915254
238,0.5778688524590165,0.5,0.5466101694915254
239,0.39754098360655754,0.5,0.5466101694915254
240,0.598360655737705,0.5,0.5466101694915254
241,0.5778688524590165,0.5,0.5466101694915254
242,0.5778688524590165,0.4,0.7966101694915254
243,0.5778688524590165,0.0,0.8813559322033898
